CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Num,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,"Luxury_(716.0, 979.0]","Luxury_(979.0, 2365.0]","Luxury_(2365.0, 35987.0]"
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6.259581464064923,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,4.02535169073515,0,7.137119442109403,0.0,2.0794415416798357,0.6931471805599453,0.0,0,6.259581464064923,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,2.833213344056216,0,0.0,0.0,0.0,0.0,0.0,1,6.021023349349527,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.4965075614664802,0,5.476463551931511,5.056245805348308,1.3862943611198906,1.0986122886681098,5.783825182329737,0,6.261491684321042,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,2.995732273553991,0,0.0,7.025538314638521,1.6094379124341003,0.0,0.0,1,6.20050917404269,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2.0794415416798357,0,0.0,0.0,0.0,0.0,0.0,1,6.013715156042802,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1.6094379124341003,0,0.0,0.0,0.0,0.0,0.0,1,6.013715156042802,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3.4339872044851463,0,0.0,0.0,0.0,0.0,0.0,1,4.477336814478207,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1,3.2188758248682006,0,0.0,0.0,0.0,0.0,0.0,1,4.3694478524670215,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,3.5553480614894135,0,0.0,0.0,0.0,0.0,0.0,1,4.3694478524670215,True,False,False,True,True,False,False,False,False,False,False,False,False,False
1,3.4339872044851463,0,0.0,0.0,0.0,0.0,0.0,1,4.532599493153256,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0,1.3862943611198906,0,0.0,0.0,0.0,0.0,0.0,1,6.26530121273771,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.4965075614664802,0,0.0,0.0,0.0,0.0,0.0,1,6.26530121273771,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,4.02535169073515,0,6.0014148779611505,0.0,6.817173900750898,0.0,0.0,1,6.26530121273771,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6.26530121273771,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.9512437185814275,0,0.0,7.575584651557793,0.0,7.362772165919547,3.6888794541139363,0,6.80128303447162,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6.023447592961033,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,3.091042453358316,0,6.78332520060396,0.0,0.0,0.0,0.0,0,6.023447592961033,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,1.0986122886681098,0,0.0,0.0,0.0,0.0,0.0,0,6.023447592961033,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,2.995732273553991,0,5.272999558563747,3.8066624897703196,0.0,6.309918278226516,0.6931471805599453,0,5.187385805840755,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,3.2188758248682006,0,0.0,0.0,0.0,0.0,0.0,1,6.267200548541362,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.044522437723423,0,7.137119442109403,0.0,4.574710978503383,0.0,0.0,0,6.267200548541362,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0,3.7612001156935624,0,1.0986122886681098,7.88998355290757,0.0,4.499809670330265,2.3978952727983707,1,5.19295685089021,True,False,False,True,False,False,False,True,False,False,False,False,False,True
1,2.8903717578961645,0,0.0,0.0,0.0,0.0,0.0,1,6.269096283706261,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.4965075614664802,0,6.395261598115449,0.0,4.9344739331306915,0.0,6.437751649736401,0,5.049856007249537,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,3.367295829986474,0,4.983606621708336,2.1972245773362196,6.324358962381311,0.0,4.31748811353631,1,6.028278520230698,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,1,4.543294782270004,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,4.04305126783455,1,0.0,0.0,0.0,0.0,0.0,1,4.543294782270004,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,3.367295829986474,0,0.0,0.0,0.0,0.0,0.0,1,4.51085950651685,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3.7612001156935624,0,2.3978952727983707,5.717027701406222,2.5649493574615367,0.0,6.171700597410915,0,6.208590026096629,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,2.9444389791664403,0,7.050989447068045,0.0,0.0,7.251344983372214,5.278114659230517,0,6.212606095751519,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,3.2188758248682006,0,2.995732273553991,6.517671272912275,0.0,3.295836866004329,0.0,0,6.023447592961033,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.044522437723423,0,6.208590026096629,3.044522437723423,2.833213344056216,0.0,5.541263545158426,0,5.056245805348308,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,3.1354942159291497,0,3.295836866004329,0.0,0.0,0.0,6.598509028614515,0,6.2766434893416445,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,3.1354942159291497,0,4.59511985013459,0.0,3.8501476017100584,6.464588303689961,0.0,0,6.030685260261263,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,0,6.035481432524756,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,3.367295829986474,0,1.6094379124341003,5.117993812416755,6.612041034833092,0.0,0.0,1,6.040254711277414,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,3.295836866004329,0,0.0,0.0,0.0,0.0,0.0,1,4.5217885770490405,True,False,False,True,False,True,False,False,False,False,False,False,False,False
1,3.9318256327243257,0,0.0,0.0,0.0,0.0,0.0,1,4.5217885770490405,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3.295836866004329,0,0.0,7.88998355290757,0.0,7.362772165919547,4.605170185988092,0,4.5217885770490405,True,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3.4339872044851463,1,0.0,6.450470422144176,0.0,6.513230110912307,7.300607849039457,0,4.5217885770490405,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1,3.4011973816621555,0,0.0,0.0,0.0,0.0,0.0,1,4.5217885770490405,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0,2.1972245773362196,0,0.0,0.0,0.0,0.0,0.0,0,6.042632833682381,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.828641396489095,0,6.008813185442595,5.003946305945459,5.655991810819852,0.0,0.0,0,6.042632833682381,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,3.58351893845611,0,0.0,0.0,0.0,0.0,0.0,1,6.042632833682381,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,2.9444389791664403,0,2.302585092994046,6.040254711277414,0.0,5.308267697401205,2.0794415416798357,0,6.214608098422191,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3.1780538303479458,0,0.0,4.804021044733257,0.0,6.343880434126331,4.859812404361672,0,6.025865973825314,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.4011973816621555,1,6.6895992691789665,0.0,0.0,4.07753744390572,0.0,0,4.330733340286331,False,True,False,True,False,False,True,False,False,False,False,True,False,False
0,2.9444389791664403,0,7.005789019253503,2.302585092994046,6.817173900750898,0.0,0.0,0,4.330733340286331,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0,3.367295829986474,0,6.690842277418564,1.0986122886681098,2.6390573296152584,0.0,4.143134726391533,0,6.045005314036012,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,3.5553480614894135,0,0.0,0.0,0.0,0.0,0.0,1,4.59511985013459,True,False,False,True,True,False,False,False,False,False,False,False,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6.280395838960195,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,1.6094379124341003,0,0.0,0.0,0.0,0.0,0.0,1,6.280395838960195,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.367295829986474,0,6.844815479208263,4.127134385045092,0.0,3.9889840465642745,1.6094379124341003,0,4.343805421853684,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,2.1972245773362196,0,0.0,0.0,0.0,0.0,0.0,1,6.280395838960195,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.044522437723423,0,4.0943445622221,0.0,6.817173900750898,7.362772165919547,0.0,0,4.356708826689592,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,3.044522437723423,0,0.0,0.0,0.0,0.0,0.0,1,6.282266746896006,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,3.258096538021482,0,0.0,0.0,0.0,0.0,0.0,1,6.2166061010848646,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.4657359027997265,0,6.903747257584598,2.0794415416798357,6.817173900750898,0.0,6.5337888379333435,0,6.2166061010848646,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,3.6375861597263857,0,3.332204510175204,0.0,6.817173900750898,0.0,7.1846291527173145,0,6.284134161070802,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,0,6.80128303447162,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,3.2188758248682006,0,0.0,0.0,0.0,0.0,0.0,1,6.285998094508865,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,3.5553480614894135,0,0.0,0.0,0.0,0.0,0.0,0,5.0689042022202315,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5.0689042022202315,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1,3.258096538021482,0,0.0,0.0,0.0,0.0,0.0,0,5.0689042022202315,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,3.784189633918261,0,0.0,0.0,0.0,0.0,0.0,1,4.48863636973214,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,3.332204510175204,0,6.803505257608338,0.0,0.0,0.0,0.6931471805599453,0,6.2878585601617845,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,3.828641396489095,0,2.3978952727983707,2.833213344056216,6.687108607866515,4.30406509320417,0.0,0,6.2878585601617845,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,4.1588830833596715,0,0.0,0.0,0.0,0.0,0.0,1,4.605170185988092,True,False,False,True,True,False,False,False,False,False,False,False,False,False
1,2.8903717578961645,0,0.0,0.0,0.0,0.0,0.0,1,4.605170185988092,True,False,False,True,True,False,False,False,False,False,False,False,False,False
0,3.58351893845611,0,0.0,7.294377299288821,1.0986122886681098,6.100318952020064,6.280395838960195,1,4.605170185988092,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,2.5649493574615367,0,0.0,0.0,0.0,0.0,0.0,1,4.605170185988092,True,False,False,True,True,False,False,False,False,False,False,False,False,False
1,3.332204510175204,0,0.0,0.0,0.0,0.0,0.0,1,6.0330862217988015,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,2.8903717578961645,0,0.0,6.405228458030842,0.0,0.0,5.389071729816501,0,6.295266001439646,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,3.4965075614664802,0,4.0943445622221,0.0,6.152732694704104,0.0,0.0,0,6.052089168924417,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,3.1780538303479458,0,0.0,0.0,0.0,0.0,0.0,1,5.075173815233827,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,2.8903717578961645,0,7.137119442109403,0.0,0.0,0.0,0.0,0,6.22455842927536,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,3.5553480614894135,0,6.20050917404269,0.0,2.6390573296152584,4.02535169073515,0.0,0,6.226536669287466,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,2.772588722239781,0,0.0,0.0,6.775366090936392,1.3862943611198906,0.0,0,6.297109319933935,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,2.70805020110221,0,0.0,0.0,0.0,0.0,0.0,1,6.056784013228625,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.1354942159291497,0,0.0,0.6931471805599453,5.605802066295998,0.0,7.207118856207756,0,5.081404364984463,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,2.995732273553991,0,5.4510384535657,0.0,6.173786103901937,0.0,1.791759469228055,0,6.298949246855942,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3.713572066704308,0,0.0,5.43372200355424,1.791759469228055,6.12029741895095,0.6931471805599453,0,6.300785794663244,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,3.258096538021482,0,0.0,0.0,0.0,0.0,0.0,1,3.091042453358316,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.9512437185814275,0,0.0,1.9459101490553132,0.0,7.362772165919547,4.219507705176107,0,3.091042453358316,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3.1354942159291497,0,4.5217885770490405,1.9459101490553132,0.0,2.8903717578961645,6.542471960506805,0,6.059123195581797,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,3.9318256327243257,0,0.0,0.0,0.0,0.0,0.0,1,6.302618975744905,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,3.295836866004329,0,0.0,0.0,0.0,0.0,0.0,0,6.061456918928017,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3.6888794541139363,0,0.0,0.0,0.0,0.0,0.0,1,6.2324480165505225,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,2.9444389791664403,0,7.137119442109403,0.0,3.4011973816621555,4.290459441148391,0.0,1,4.3694478524670215,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,3.1354942159291497,0,0.0,0.0,4.927253685157205,6.51025834052315,0.0,0,6.040254711277414,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.295836866004329,0,0.0,3.4011973816621555,0.0,6.633318433280377,0.0,0,5.204006687076795,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,2.995732273553991,0,0.0,0.0,0.0,0.0,6.9584483932976555,0,6.236369590203704,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,2.833213344056216,0,0.0,0.0,0.0,0.0,0.0,0,6.042632833682381,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,3.2188758248682006,0,0.0,0.0,2.8903717578961645,0.0,6.677083461247136,0,6.066108090103747,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.5553480614894135,0,4.812184355372417,0.0,1.9459101490553132,6.606650186198215,0.0,0,6.238324625039508,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,4.02535169073515,0,0.0,6.704414354964107,6.817173900750898,1.3862943611198906,7.19668657083435,1,4.564348191467836,True,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3.7612001156935624,0,1.3862943611198906,7.684783943522785,0.0,7.362772165919547,7.300607849039457,0,4.564348191467836,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1,2.70805020110221,0,0.0,0.0,0.0,0.0,0.0,1,4.564348191467836,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0,3.367295829986474,0,0.0,7.88998355290757,0.0,6.733401891837359,7.300607849039457,1,4.564348191467836,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,3.295836866004329,0,0.0,0.0,0.0,0.0,0.0,1,4.564348191467836,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3.5263605246161616,0,0.0,5.659482215759621,6.817173900750898,6.569481420414296,7.300607849039457,0,4.394449154672439,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3.2188758248682006,0,0.0,0.0,0.0,6.456769655572163,4.23410650459726,0,6.306275286948016,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3.1780538303479458,0,6.19644412779452,5.749392985908253,0.0,1.9459101490553132,0.0,0,6.045005314036012,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,2.833213344056216,0,3.8501476017100584,0.0,6.817173900750898,0.0,6.519147287940395,0,4.382026634673881,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,3.6109179126442243,0,0.0,0.0,0.0,0.0,0.0,0,6.068425588244111,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,3.8066624897703196,0,0.0,0.0,0.0,0.0,0.0,1,4.61512051684126,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3.1354942159291497,0,0.0,0.0,6.508769136971682,0.0,3.4965075614664802,1,6.2422232654551655,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,3.4339872044851463,0,0.0,0.0,0.0,0.0,0.0,0,6.0473721790462776,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.044522437723423,0,0.0,3.332204510175204,0.6931471805599453,6.532334292222349,0.6931471805599453,0,6.244166900663736,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,3.091042453358316,0,5.905361848054571,7.036148493750536,6.679599185844383,4.890349128221754,0.0,0,6.309918278226516,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,2.70805020110221,0,0.0,0.0,0.0,0.0,0.0,1,5.209486152841421,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3.332204510175204,0,0.0,0.0,0.0,1.0986122886681098,7.103322062526113,0,6.311734809152915,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2.995732273553991,0,0.6931471805599453,1.6094379124341003,0.0,6.621405651764134,1.3862943611198906,0,6.246106765481563,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,1,6.049733455231958,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.332204510175204,0,7.137119442109403,1.6094379124341003,6.817173900750898,0.0,0.0,0,6.313548046277095,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,2.6390573296152584,0,0.0,0.0,0.0,1.6094379124341003,6.699500340161678,1,6.315358001522335,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,4.276666119016055,0,0.0,0.0,0.0,0.0,0.0,1,5.214935757608986,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,3.367295829986474,0,0.0,0.0,0.0,0.0,0.0,0,5.220355825078324,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,2.9444389791664403,0,7.137119442109403,0.0,5.564520407322694,0.0,0.0,0,5.220355825078324,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,3.1780538303479458,0,3.4011973816621555,3.5553480614894135,0.6931471805599453,7.362772165919547,0.0,0,6.248042874508429,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,3.5553480614894135,0,0.0,5.948034989180646,0.0,4.477336814478207,5.4680601411351315,0,6.052089168924417,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,3.044522437723423,0,1.6094379124341003,6.673297967767654,0.0,2.772588722239781,0.0,0,6.07073772800249,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,2.8903717578961645,0,0.0,3.5263605246161616,0.0,4.04305126783455,6.5638555265321274,0,6.318968113746434,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,3.091042453358316,0,6.878326468291325,0.0,5.365976015021851,2.1972245773362196,4.465908118654584,0,6.320768294250582,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3.5263605246161616,0,0.0,7.349230824613334,6.817173900750898,0.0,7.269616749608169,1,4.584967478670572,True,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3.5553480614894135,0,7.137119442109403,7.158513997329321,6.817173900750898,4.51085950651685,0.0,1,4.406719247264253,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3.9512437185814275,0,0.0,5.713732805509369,0.0,7.221105098182496,6.507277712385012,0,4.51085950651685,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,3.091042453358316,0,0.0,6.523562306149512,0.0,2.3978952727983707,0.0,1,6.249975242259483,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,3.332204510175204,0,0.0,0.0,0.0,0.0,0.0,0,6.056784013228625,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.4657359027997265,0,6.78105762593618,0.0,0.0,2.1972245773362196,0.0,0,6.075346031088684,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.6109179126442243,0,1.0986122886681098,7.168579897264035,0.0,1.6094379124341003,0.0,1,3.4965075614664802,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3.6888794541139363,0,0.0,7.88998355290757,0.0,7.362772165919547,7.300607849039457,0,4.430816798843313,True,False,False,True,True,False,False,False,False,False,False,False,False,True
0,3.295836866004329,0,6.787844982309579,0.0,0.0,0.0,3.091042453358316,0,6.077642243349034,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3.9512437185814275,0,0.0,7.206377291472252,0.0,3.784189633918261,0.0,1,6.322565239927284,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,3.2188758248682006,0,2.6390573296152584,5.267858159063328,0.0,0.0,6.3835066348840055,0,6.324358962381311,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,3.332204510175204,0,5.8289456176102075,4.653960350157523,4.762173934797756,5.081404364984463,0.0,1,5.225746673713202,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,3.4657359027997265,0,0.0,5.497168225293202,0.6931471805599453,6.327936783729195,0.0,0,6.326149473155099,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,3.2188758248682006,0,0.0,0.0,3.091042453358316,0.0,6.54534966033442,0,6.80128303447162,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,4.060443010546419,0,0.0,7.323170717943469,0.0,4.290459441148391,7.2399325913204695,0,3.1354942159291497,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3.6109179126442243,1,2.4849066497880004,4.382026634673881,0.0,5.351858133476067,7.300607849039457,0,3.1354942159291497,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4.02535169073515,0,0.0,6.741700694652055,0.0,5.575949103146316,7.300607849039457,0,3.1354942159291497,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,3.332204510175204,0,0.0,0.0,0.0,0.0,0.0,0,3.1354942159291497,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.9444389791664403,0,6.854354502255021,0.0,1.6094379124341003,1.6094379124341003,0.0,0,5.231108616854587,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,3.332204510175204,0,7.137119442109403,6.1903154058531475,1.6094379124341003,0.0,0.0,0,4.5217885770490405,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0,3.9318256327243257,0,0.0,7.88998355290757,0.0,5.0369526024136295,7.300607849039457,0,4.553876891600541,True,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3.2188758248682006,0,3.828641396489095,4.9344739331306915,0.6931471805599453,0.0,6.274762021241939,0,6.255750041753367,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,3.044522437723423,0,0.0,0.0,0.0,0.0,0.0,1,6.061456918928017,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,3.2188758248682006,0,0.0,0.0,0.0,0.0,0.0,1,6.082218910376446,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,2.9444389791664403,0,0.0,6.42648845745769,0.0,0.0,2.3978952727983707,0,6.063785208687608,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.8066624897703196,0,7.072421900537371,0.6931471805599453,5.855071922202427,0.0,0.0,0,6.257667587882639,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,3.332204510175204,0,0.0,0.0,0.0,0.0,0.0,1,4.634728988229636,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,4.07753744390572,0,7.01571242048723,7.409136443920128,0.0,5.272999558563747,6.236369590203704,1,4.6443908991413725,True,False,False,True,True,False,False,False,False,False,False,False,False,True
1,3.4011973816621555,0,0.0,0.0,0.0,0.0,0.0,1,4.6443908991413725,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3.1780538303479458,0,1.3862943611198906,6.3080984415095305,3.6375861597263857,0.0,2.5649493574615367,1,6.259581464064923,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1.3862943611198906,0,0.0,0.0,0.0,0.0,0.0,1,6.261491684321042,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6.261491684321042,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,3.5263605246161616,0,5.8916442118257715,0.0,5.945420608606575,7.362772165919547,0.0,0,6.261491684321042,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,2.5649493574615367,0,0.0,0.0,0.0,0.0,0.0,1,6.261491684321042,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,3.8066624897703196,0,0.0,0.0,0.0,0.0,0.0,1,4.663439094112067,True,False,False,True,True,False,False,False,False,False,False,False,False,False
1,3.044522437723423,0,0.0,0.0,0.0,0.0,0.0,1,6.0844994130751715,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,4.0943445622221,0,5.598421958998375,7.482681828154651,0.0,0.0,2.5649493574615367,0,6.331501849893691,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,2.9444389791664403,0,4.875197323201151,0.0,2.6390573296152584,5.2574953720277815,6.318968113746434,0,6.068425588244111,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,4.290459441148391,0,0.0,0.0,0.0,0.0,0.0,1,4.672828834461906,True,False,False,True,True,False,False,False,False,False,False,False,False,False
0,3.1780538303479458,0,5.147494476813453,7.772331575169614,0.6931471805599453,3.4339872044851463,6.893656354602635,0,6.0867747269123065,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,2.4849066497880004,0,0.0,0.0,0.0,0.0,0.0,0,6.0867747269123065,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.6931471805599453,0,0.0,0.0,0.0,0.0,0.0,1,6.0867747269123065,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.258096538021482,0,3.091042453358316,6.616065185132817,4.02535169073515,0.0,1.6094379124341003,0,6.335054251498059,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,3.258096538021482,0,0.0,0.0,0.0,0.0,0.0,1,4.543294782270004,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3.2188758248682006,0,0.0,0.0,0.0,0.0,0.0,1,4.605170185988092,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0,4.007333185232471,0,0.0,7.88998355290757,0.0,0.0,6.818924065275521,1,4.605170185988092,True,False,False,True,False,True,False,False,False,False,False,False,False,True
1,2.8903717578961645,0,0.0,0.0,0.0,0.0,0.0,1,6.336825731146441,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,3.8918202981106265,0,7.0909098220799835,0.0,3.6635616461296463,3.8918202981106265,0.0,0,6.336825731146441,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,3.713572066704308,0,0.0,0.0,5.8944028342648505,5.60947179518496,0.0,0,6.338594078203183,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,1.0986122886681098,0,0.0,0.0,0.0,0.0,0.0,0,6.089044875446846,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,3.4965075614664802,0,0.0,2.302585092994046,2.4849066497880004,6.665683717782408,4.1588830833596715,0,6.26530121273771,False,False,False,True,False,False,False,False,True,False,False,True,False,False
